"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"29091","Howell, MO","4","CA6N","809","492","        Couriers and messengers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","811","493","        Warehousing and storage",0,"(D)",2361,"(D)","(D)",952,"(D)","(D)",517,"(D)","(D)","(D)","(D)","(D)",1012
"29091","Howell, MO","4","CA6N","900","51","      Information",8420,11874,12004,12191,11242,10665,8781,8536,8469,7860,7359,7265,7815,8419,8326
"29091","Howell, MO","4","CA6N","901","511","        Publishing industries (except Internet)",1852,2040,2135,2313,2500,2687,2919,2893,2761,2616,2441,2475,2420,2525,2321
"29091","Howell, MO","4","CA6N","902","512","        Motion picture and sound recording industries","(D)","(D)","(D)",264,254,"(D)","(D)",390,432,"(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","903","515","        Broadcasting (except Internet)",1436,1692,1565,1732,1561,1565,1533,1601,1714,1464,"(D)",1272,1843,2231,2613
"29091","Howell, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",0,0,0,"(D)","(D)",0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29091","Howell, MO","4","CA6N","905","517","        Telecommunications",3349,5330,5425,5197,3760,3502,3672,3652,3562,3329,3437,3178,3199,3352,3080
"29091","Howell, MO","4","CA6N","906","518","        Data processing, hosting, and related services","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0
"29091","Howell, MO","4","CA6N","907","519","        Other information services 4/",0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1000","52","      Finance and insurance",12039,12666,13126,13930,15888,15684,16747,17278,17038,18491,19199,20118,21456,21696,22916
"29091","Howell, MO","4","CA6N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29091","Howell, MO","4","CA6N","1002","522","        Credit intermediation and related activities",8055,8460,9118,9531,10852,11216,12140,12004,11214,12605,13194,13786,14715,14841,15776
"29091","Howell, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1004","524","        Insurance carriers and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",4199,4129,4103,4313,"(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)",0,0,0
"29091","Howell, MO","4","CA6N","1100","53","      Real estate and rental and leasing",6911,5362,3244,3834,3870,4161,4293,3672,3452,3696,3203,3326,3785,4253,4612
"29091","Howell, MO","4","CA6N","1101","531","        Real estate",1300,1043,993,1378,1499,1835,1893,1994,1876,2337,1876,1983,2377,2859,3156
"29091","Howell, MO","4","CA6N","1102","532","        Rental and leasing services",5611,4319,2251,2456,2371,2326,2400,1678,1576,1359,1327,1343,1408,1394,1456
"29091","Howell, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29091","Howell, MO","4","CA6N","1200","54","      Professional, scientific, and technical services","(D)","(D)",12441,14038,15512,19145,23898,25762,29191,25858,24152,22468,24380,27475,33012
"29091","Howell, MO","4","CA6N","1300","55","      Management of companies and enterprises","(D)","(D)",2776,5931,5545,6108,5496,5137,4406,"(D)","(D)","(D)","(D)","(D)",31735
"29091","Howell, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services",4701,5964,6819,7603,8560,9884,8804,8818,8489,"(D)","(D)","(D)","(D)","(D)",15115
"29091","Howell, MO","4","CA6N","1401","561","        Administrative and support services","(D)","(D)",6284,7142,"(D)","(D)","(D)","(D)",8142,10523,10612,11849,13921,14889,"(D)"
"29091","Howell, MO","4","CA6N","1402","562","        Waste management and remediation services","(D)","(D)",535,461,"(D)","(D)","(D)","(D)",347,"(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1500","61","      Educational services","(D)",657,702,"(D)",728,782,777,731,"(D)",782,822,918,1001,1096,1063
"29091","Howell, MO","4","CA6N","1600","62","      Health care and social assistance","(D)",72543,77751,"(D)",94309,105470,107464,108290,"(D)",122300,128412,140396,138136,131370,141870
"29091","Howell, MO","4","CA6N","1601","621","        Ambulatory health care services",15637,19142,20342,24685,27679,39019,40134,44443,45951,45586,49233,52062,48756,46163,50148
"29091","Howell, MO","4","CA6N","1602","622","        Hospitals","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1603","623","        Nursing and residential care facilities",13433,13918,13755,13856,14766,15705,17654,18573,20109,21403,21717,22588,24028,23258,24271
"29091","Howell, MO","4","CA6N","1604","624","        Social assistance",5705,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation",1077,1098,1066,2104,1139,1071,1127,2088,2350,2469,1214,1419,1455,1620,1585
"29091","Howell, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29091","Howell, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29091","Howell, MO","4","CA6N","1800","72","      Accommodation and food services",13382,13575,14640,15487,15063,15551,18334,19808,19617,19047,18228,18589,18833,18710,20021
"29091","Howell, MO","4","CA6N","1801","721","        Accommodation",1611,1987,2211,2129,2031,1711,1905,1857,2262,2059,2052,2291,2413,2621,2248
"29091","Howell, MO","4","CA6N","1802","722","        Food services and drinking places",11771,11588,12429,13358,13032,13840,16429,17951,17355,16988,16176,16298,16420,16089,17773
"29091","Howell, MO","4","CA6N","1900","81","      Other services (except public administration)",13855,14629,15274,16357,16827,17756,18630,19667,19617,19376,19411,20291,21266,22557,23728
"29091","Howell, MO","4","CA6N","1901","811","        Repair and maintenance",3008,3044,3104,3468,3624,3770,4580,4544,4345,4094,4101,4471,5481,6026,6315
"29091","Howell, MO","4","CA6N","1902","812","        Personal and laundry services",1731,1730,1690,1658,1722,2070,2138,1999,1913,1928,1868,1981,1920,2029,2437
"29091","Howell, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",8301,9064,9617,10327,10576,10963,10906,12076,12435,12532,12578,13080,13089,13627,14084
"29091","Howell, MO","4","CA6N","1904","814","        Private households",815,791,863,904,905,953,1006,1048,924,822,864,759,776,875,892
"29091","Howell, MO","4","CA6N","2000","...","    Government and government enterprises",85964,91254,96628,102184,102602,105594,109399,117254,117064,117243,115817,112553,113791,116722,119929
"29091","Howell, MO","4","CA6N","2001","...","      Federal, civilian",5274,5794,5808,6181,6140,6130,5967,6191,6355,7947,7939,7945,8454,9397,9996
"29091","Howell, MO","4","CA6N","2002","...","      Military",2029,2618,3969,4407,4786,4597,5121,5793,6589,5541,5105,4730,4524,4081,3899
"29091","Howell, MO","4","CA6N","2010","...","      State and local",78661,82842,86851,91596,91676,94867,98311,105270,104120,103755,102773,99878,100813,103244,106034
"29091","Howell, MO","4","CA6N","2011","...","        State government",26171,26500,28176,30539,28995,28474,29102,29697,27203,26786,26042,24710,23170,23882,24555
"29091","Howell, MO","4","CA6N","2012","...","        Local government",52490,56342,58675,61057,62681,66393,69209,75573,76917,76969,76731,75168,77643,79362,81479
"29093","Iron, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",92908,91864,94255,95657,100075,111809,134815,130503,125819,132435,147031,185266,189084,188916,185232
"29093","Iron, MO","4","CA6N","5","...","  Wages and salaries",74027,73154,74056,74553,77899,86826,106229,101644,98119,103572,117684,148136,150679,151495,145459
"29093","Iron, MO","4","CA6N","6","...","  Supplements to wages and salaries",18881,18710,20199,21104,22176,24983,28586,28859,27700,28863,29347,37130,38405,37421,39773
"29093","Iron, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",13256,13444,14756,15768,16224,18646,20745,20968,20092,21776,21263,26823,28047,26829,29310
"29093","Iron, MO","4","CA6N","8","...","    Employer contributions for government social insurance",5625,5266,5443,5336,5952,6337,7841,7891,7608,7087,8084,10307,10358,10592,10463
"29093","Iron, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",30372,31088,32180,33423,34869,37495,41469,40897,42868,44397,48429,49352,50396,50071,49172
"29093","Iron, MO","4","CA6N","81","111-112","  Farm compensation",171,79,104,93,124,119,191,184,215,217,237,337,230,300,262
"29093","Iron, MO","4","CA6N","82","...","  Nonfarm compensation",92737,91785,94151,95564,99951,111690,134624,130319,125604,132218,146794,184929,188854,188616,184970
"29093","Iron, MO","4","CA6N","90","113-814","    Private nonfarm compensation",72871,71698,73160,73251,76567,86413,105756,101068,95525,102481,117631,155856,158462,157337,146282
"29093","Iron, MO","4","CA6N","100","113-115","      Forestry, fishing, and related activities","(D)","(D)",105,119,"(D)",537,483,394,228,107,"(D)","(D)",223,"(D)","(D)"
"29093","Iron, MO","4","CA6N","101","113","        Forestry and logging",0,"(D)","(D)","(D)",793,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","102","114","        Fishing, hunting and trapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","200","21","      Mining, quarrying, and oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","201","211","        Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","202","212","        Mining (except oil and gas)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","203","213","        Support activities for mining","(D)","(D)",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","300","22","      Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","400","23","      Construction",804,"(D)","(D)","(D)",1037,"(D)","(D)",3945,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","401","236","        Construction of buildings","(D)",272,540,"(D)","(D)",299,262,"(D)",138,216,"(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","402","237","        Heavy and civil engineering construction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0
"29093","Iron, MO","4","CA6N","403","238","        Specialty trade contractors",545,660,505,411,570,549,575,607,358,776,745,1012,1000,635,853
"29093","Iron, MO","4","CA6N","500","31-33","      Manufacturing",13354,12588,11065,3592,2408,2918,3579,4284,4089,3883,3064,30510,28996,28526,27695
"29093","Iron, MO","4","CA6N","510","321,327-339","        Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3304,3064,"(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","511","321","          Wood product manufacturing",808,694,750,1048,809,798,699,732,623,988,751,880,663,598,645
"29093","Iron, MO","4","CA6N","512","327","          Nonmetallic mineral product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","513","331","          Primary metal manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","514","332","          Fabricated metal product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,"(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","515","333","          Machinery manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","516","334","          Computer and electronic product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","517","335","          Electrical equipment, appliance, and component manufacturing",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","519","3364-3369","          Other transportation equipment manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","521","337","          Furniture and related product manufacturing",0,0,0,0,0,"(D)","(D)","(D)","(D)",826,"(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","522","339","          Miscellaneous manufacturing",0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","530","311-316,322-326","        Nondurable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",579,0,"(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","531","311","          Food manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","532","312","          Beverage and tobacco product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","533","313","          Textile mills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","534","314","          Textile product mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",579,0,"(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","535","315","          Apparel manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","536","316","          Leather and allied product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","537","322","          Paper manufacturing","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","538","323","          Printing and related support activities","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","539","324","          Petroleum and coal products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","541","325","          Chemical manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","542","326","          Plastics and rubber products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","600","42","      Wholesale trade","(D)","(D)","(D)","(D)","(D)",3533,3895,3817,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","700","44-45","      Retail trade",5235,5371,5489,5389,5987,6562,6423,6997,7374,8441,9588,10681,11413,11438,11222
"29093","Iron, MO","4","CA6N","701","441","        Motor vehicle and parts dealers",757,706,597,651,652,717,554,663,550,512,496,601,738,731,729
"29093","Iron, MO","4","CA6N","702","442","        Furniture and home furnishings stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","703","443","        Electronics and appliance stores",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","704","444","        Building material and garden equipment and supplies dealers",286,323,331,308,298,285,249,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","705","445","        Food and beverage stores",1564,1722,1824,1908,1945,1940,1626,1808,1977,2099,2460,2688,2954,3043,3111
"29093","Iron, MO","4","CA6N","706","446","        Health and personal care stores",621,603,"(D)","(D)","(D)",1034,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","707","447","        Gasoline stations",808,771,760,699,690,689,877,897,935,1051,1016,1301,1442,1505,1568
"29093","Iron, MO","4","CA6N","708","448","        Clothing and clothing accessories stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,"(D)","(D)",0,0,0,0,0
"29093","Iron, MO","4","CA6N","709","451","        Sporting goods, hobby, musical instrument, and book stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","711","452","        General merchandise stores","(D)","(D)","(D)","(D)","(D)","(D)",632,644,746,636,"(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","712","453","        Miscellaneous store retailers",355,372,457,150,171,173,177,190,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","713","454","        Nonstore retailers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","800","48-49","      Transportation and warehousing",1303,1541,"(D)",1977,"(D)","(D)","(D)","(D)",1257,2464,3008,3001,3525,3430,3026
"29093","Iron, MO","4","CA6N","801","481","        Air transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","802","482","        Rail transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","803","483","        Water transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","804","484","        Truck transportation",1208,1459,1507,1880,1551,1631,1598,1523,967,2088,2518,2386,2791,2608,2231
"29093","Iron, MO","4","CA6N","805","485","        Transit and ground passenger transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","806","486","        Pipeline transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","807","487","        Scenic and sightseeing transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","808","488","        Support activities for transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","809","492","        Couriers and messengers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","811","493","        Warehousing and storage",0,0,0,0,0,"(D)","(D)","(D)","(D)",0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","900","51","      Information","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",690,727,738,816
"29093","Iron, MO","4","CA6N","901","511","        Publishing industries (except Internet)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","902","512","        Motion picture and sound recording industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","903","515","        Broadcasting (except Internet)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29093","Iron, MO","4","CA6N","905","517","        Telecommunications","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","906","518","        Data processing, hosting, and related services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","907","519","        Other information services 4/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1000","52","      Finance and insurance",1814,2039,1986,2158,2351,2349,2295,2236,2335,2159,2098,2147,2229,2238,2468
"29093","Iron, MO","4","CA6N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1002","522","        Credit intermediation and related activities",1420,1480,1560,1616,1615,1651,1682,1643,1592,1427,1315,1387,1411,1304,1418
"29093","Iron, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",0,"(D)","(D)",0,"(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1004","524","        Insurance carriers and related activities",394,"(D)","(D)",542,"(D)","(D)","(D)","(D)","(D)",732,783,760,818,934,1050
"29093","Iron, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1100","53","      Real estate and rental and leasing",269,258,245,211,244,269,637,593,711,778,777,1224,957,710,893
"29093","Iron, MO","4","CA6N","1101","531","        Real estate","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","1102","532","        Rental and leasing services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29093","Iron, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1200","54","      Professional, scientific, and technical services",448,540,729,780,531,509,"(D)",536,582,569,656,545,576,402,431
"29093","Iron, MO","4","CA6N","1300","55","      Management of companies and enterprises","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services",329,404,278,317,360,630,755,"(D)","(D)","(D)","(D)",634,847,1332,1851
"29093","Iron, MO","4","CA6N","1401","561","        Administrative and support services","(D)","(D)","(D)","(D)","(D)","(D)","(D)",693,694,582,514,634,847,"(D)","(D)"
"29093","Iron, MO","4","CA6N","1402","562","        Waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,"(D)","(D)"
"29093","Iron, MO","4","CA6N","1500","61","      Educational services","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,"(D)","(D)","(D)",0,0
"29093","Iron, MO","4","CA6N","1600","62","      Health care and social assistance","(D)","(D)","(D)","(D)","(D)","(D)","(D)",15546,15568,15280,"(D)","(D)","(D)",19126,19787
"29093","Iron, MO","4","CA6N","1601","621","        Ambulatory health care services",1787,1810,1440,1525,"(D)","(D)","(D)","(D)","(D)","(D)",1946,2648,"(D)",1882,2145
"29093","Iron, MO","4","CA6N","1602","622","        Hospitals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1603","623","        Nursing and residential care facilities",7102,7487,7794,8079,7534,7600,7924,8351,8176,7400,7447,8163,8440,8798,9022
"29093","Iron, MO","4","CA6N","1604","624","        Social assistance","(D)","(D)","(D)","(D)",2704,2635,3596,"(D)","(D)","(D)","(D)","(D)",8341,8446,8620
"29093","Iron, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation",344,305,152,157,178,175,163,154,146,154,192,137,89,146,147
"29093","Iron, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29093","Iron, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries",344,305,152,157,178,175,163,154,146,154,192,137,89,146,147
"29093","Iron, MO","4","CA6N","1800","72","      Accommodation and food services",1187,1255,1322,1777,1631,2174,2164,2475,2403,2718,2493,2558,2342,2357,2695
"29093","Iron, MO","4","CA6N","1801","721","        Accommodation","(D)",585,407,567,393,587,600,638,649,564,698,821,623,679,713
"29093","Iron, MO","4","CA6N","1802","722","        Food services and drinking places","(D)",670,915,1210,1238,1587,1564,1837,1754,2154,1795,1737,1719,1678,1982
"29093","Iron, MO","4","CA6N","1900","81","      Other services (except public administration)",4129,4213,4245,4588,4399,4464,4502,4995,4703,4773,4682,4723,4778,4931,5033
"29093","Iron, MO","4","CA6N","1901","811","        Repair and maintenance",1107,1021,916,966,689,843,871,944,849,1025,980,788,812,906,789
"29093","Iron, MO","4","CA6N","1902","812","        Personal and laundry services",269,278,274,396,406,257,252,260,274,283,267,390,396,369,484
"29093","Iron, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",2608,2773,2904,3067,3148,3201,3208,3614,3424,3331,3293,3420,3444,3514,3617
"29093","Iron, MO","4","CA6N","1904","814","        Private households",145,141,151,159,156,163,171,177,156,134,142,125,126,142,143
"29093","Iron, MO","4","CA6N","2000","...","    Government and government enterprises",19866,20087,20991,22313,23384,25277,28868,29251,30079,29737,29163,29073,30392,31279,38688
"29093","Iron, MO","4","CA6N","2001","...","      Federal, civilian",934,1012,986,1068,1126,1147,1097,1009,1019,991,901,831,851,853,915
"29093","Iron, MO","4","CA6N","2002","...","      Military",545,730,1072,1195,1278,1225,1352,1510,1730,1427,1274,1174,1124,1022,5768
"29093","Iron, MO","4","CA6N","2010","...","      State and local",18387,18345,18933,20050,20980,22905,26419,26732,27330,27319,26988,27068,28417,29404,32005
"29093","Iron, MO","4","CA6N","2011","...","        State government",1379,1236,1467,1659,1669,1626,2105,1720,1665,1594,1486,1408,1174,1296,1391
"29093","Iron, MO","4","CA6N","2012","...","        Local government",17008,17109,17466,18391,19311,21279,24314,25012,25665,25725,25502,25660,27243,28108,30614
"29095","Jackson, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",18822972,19015511,19030505,19724022,20537596,21562748,22309252,22861205,22599606,22511371,22735852,23866861,24190569,24607973,26045669
"29095","Jackson, MO","4","CA6N","5","...","  Wages and salaries",15556108,15583606,15501051,15994850,16598355,17416515,18069288,18513525,18169953,18089688,18395629,19391116,19553941,20035884,21218262
"29095","Jackson, MO","4","CA6N","6","...","  Supplements to wages and salaries",3266864,3431905,3529454,3729172,3939241,4146233,4239964,4347680,4429653,4421683,4340223,4475745,4636628,4572089,4827407
"29095","Jackson, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",2158583,2321514,2410048,2580149,2740457,2880198,2934320,2982273,3094998,3113067,2986245,3067755,3207128,3118125,3292684
"29095","Jackson, MO","4","CA6N","8","...","    Employer contributions for government social insurance",1108281,1110391,1119406,1149023,1198784,1266035,1305644,1365407,1334655,1308616,1353978,1407990,1429500,1453964,1534723
